"Iteration","RMSE","ELBO_Proxy"
136,0.705892761165547,3838.4815916809
137,0.705923675394919,3831.18200111753
138,0.705957814993753,3823.53257803627
139,0.705994504090052,3815.64743986242
140,0.706032921828555,3807.62877138398
141,0.706072284485262,3799.62296107053
142,0.706111448132652,3791.90889976642
143,0.706149136168874,3784.7215883352
144,0.706184452157629,3778.13628045761
145,0.706217119830033,3772.06080248938
146,0.706247540954889,3766.33131273672
147,0.706276388523975,3760.82209929497
148,0.70630414231403,3755.46310006766
149,0.706330997981605,3750.17271264754
150,0.706355434689287,3745.02052816126
151,0.706377688763379,3739.99365147139
152,0.706398088820615,3735.04466503593
153,0.706416974632525,3730.1489736943
154,0.706435173161824,3725.32803577481
155,0.706453819600516,3720.69621446562
156,0.706472899465495,3716.49217379766
157,0.706491229196524,3712.87280255671
158,0.706507724449974,3709.81852274908
159,0.706521885777405,3707.23212718475
160,0.70653374771969,3705.03093616442
161,0.706543560027691,3703.16812859836
162,0.706551545783384,3701.6168184312
163,0.706557860427165,3700.35157207343
164,0.70656264391175,3699.34047311743
165,0.706566063112026,3698.54617981151
166,0.706568314576757,3697.93025017584
167,0.706569605911088,3697.45683578926
168,0.706570134670298,3697.09469730031
169,0.706570075575162,3696.81774081124
170,0.706569575298185,3696.60476810878
171,0.706568752918307,3696.43885261493
172,0.70656770284118,3696.3066274733
173,0.70656649885746,3696.19761466495
174,0.706565198229586,3696.10361662432
175,0.706563845405749,3696.01822695743
176,0.706562476408727,3695.93634471813
177,0.706561120682417,3695.85382093217
178,0.706559804798656,3695.76812648847
179,0.706558541168335,3695.83653593325
180,0.706555673171973,3696.0197056865
181,0.706551897528912,3696.24561848485
182,0.706547902962327,3696.45110862919
183,0.706544212498237,3696.59091531578
184,0.706541167189731,3696.64880702061
185,0.706538864132285,3696.62388748202
186,0.706537290096121,3696.53115493963
